2020.05.29,240 ,3.00,-1.23%,"49,129,951"
2020.05.30,247 ,7.00,+2.92%,"80,071,594"
2020.05.31,245 ,2.00,-0.81%,"127,815,504"
2020.06.01,250 ,5.00,+2.04%,"67,809,129"
2020.06.02,246 ,4.00,-1.60%,"114,444,769"
2020.06.03,247 ,1.00,+0.41%,"41,856,826"
2020.06.04,247 ,0,0.00%,"78,830,898"
2020.06.05,245 ,2.00,-0.81%,"40,700,600"
2020.06.06,245 ,0,0.00%,"29,205,243"
2020.06.07,245 ,0,0.00%,"44,663,201"
2020.06.08,244 ,1.00,-0.41%,"31,836,344"
2020.06.09,241 ,3.00,-1.23%,"34,745,085"
2020.06.10,241 ,0,0.00%,"34,202,048"
2020.06.11,226 ,15.00,-6.22%,"72,590,745"
2020.06.12,232 ,6.00,+2.65%,"53,062,370"
2020.06.13,231 ,1.00,-0.43%,"25,404,182"
2020.06.14,229 ,2.00,-0.87%,"22,396,990"
2020.06.15,232 ,3.00,+1.31%,"69,258,842"
2020.06.16,230 ,2.00,-0.86%,"34,800,375"
2020.06.17,234 ,4.00,+1.74%,"91,036,775"
2020.06.18,230 ,4.00,-1.71%,"46,688,385"
2020.06.19,228 ,2.00,-0.87%,"46,570,914"
2020.06.20,228 ,0,0.00%,"24,091,256"
2020.06.21,224 ,4.00,-1.75%,"19,683,233"
2020.06.22,227 ,3.00,+1.34%,"40,211,095"
2020.06.23,226 ,1.00,-0.44%,"30,132,557"
2020.06.24,222 ,4.00,-1.77%,"58,867,457"
2020.06.25,219 ,3.00,-1.35%,"44,724,089"
2020.06.26,220 ,1.00,+0.46%,"62,927,693"
2020.06.27,213 ,7.00,-3.18%,"39,028,823"
2020.06.28,213 ,0,0.00%,"42,364,806"
2020.06.29,212 ,1.00,-0.47%,"41,642,944"
2020.06.30,210 ,2.00,-0.94%,"34,144,915"
2020.07.01,212 ,2.00,+0.95%,"52,112,630"
2020.07.02,209 ,3.00,-1.42%,"49,179,309"
2020.07.03,211 ,2.00,+0.96%,"39,616,657"
2020.07.04,212 ,1.00,+0.47%,"29,663,540"
2020.07.05,211 ,1.00,-0.47%,"29,089,592"
2020.07.06,224 ,13.00,+6.16%,"91,214,425"
2020.07.07,219 ,5.00,-2.23%,"52,713,431"
2020.07.08,243 ,24.00,+10.96%,"175,839,026"
2020.07.09,241 ,2.00,-0.82%,"156,393,215"
2020.07.10,237 ,4.00,-1.66%,"70,327,574"
2020.07.11,239 ,2.00,+0.84%,"54,789,094"
2020.07.12,239 ,0,0.00%,"41,062,331"
2020.07.13,237 ,2.00,-0.84%,"81,375,162"
2020.07.14,237 ,0,0.00%,"56,739,151"
2020.07.15,236 ,1.00,-0.42%,"35,542,726"
2020.07.16,233 ,3.00,-1.27%,"66,152,451"
2020.07.17,232 ,1.00,-0.43%,"61,704,035"
2020.07.18,238 ,6.00,+2.59%,"45,630,228"
2020.07.19,237 ,1.00,-0.42%,"45,615,003"
2020.07.20,233 ,4.00,-1.69%,"44,416,411"
2020.07.21,236 ,3.00,+1.29%,"54,586,719"
2020.07.22,241 ,5.00,+2.12%,"37,307,810"
2020.07.23,247 ,6.00,+2.49%,"89,382,130"
2020.07.24,243 ,4.00,-1.62%,"57,138,147"
2020.07.25,253 ,10.00,+4.12%,"75,213,680"
2020.07.26,254 ,1.00,+0.40%,"152,296,761"
2020.07.27,263 ,9.00,+3.54%,"160,062,782"
2020.07.28,270 ,7.00,+2.66%,"146,779,209"
2020.07.29,287 ,17.00,+6.30%,"201,049,188"
2020.07.30,288 ,1.00,+0.35%,"136,403,514"
2020.07.31,307 ,19.00,+6.60%,"123,623,918"
2020.08.01,344 ,37.00,+12.05%,"265,852,042"
2020.08.02,340 ,4.00,-1.16%,"918,142,802"
2020.08.03,367 ,27.00,+7.94%,"377,130,464"
2020.08.04,359 ,8.00,-2.18%,"279,545,212"
2020.08.05,358 ,1.00,-0.28%,"150,694,468"
2020.08.06,358 ,0,0.00%,"127,765,440"
2020.08.07,350 ,8.00,-2.23%,"143,940,098"
2020.08.08,348 ,2.00,-0.57%,"88,491,511"
2020.08.09,340 ,8.00,-2.30%,"102,708,395"
2020.08.10,347 ,7.00,+2.06%,"107,014,675"
2020.08.11,338 ,9.00,-2.59%,"190,101,402"
2020.08.12,335 ,3.00,-0.89%,"154,329,381"
2020.08.13,345 ,10.00,+2.99%,"149,550,039"
2020.08.14,353 ,8.00,+2.32%,"177,911,297"
2020.08.15,351 ,2.00,-0.57%,"101,596,362"
2020.08.16,355 ,4.00,+1.14%,"99,285,334"
2020.08.17,366 ,11.00,+3.10%,"286,573,963"
2020.08.18,355 ,11.00,-3.01%,"177,240,846"
2020.08.19,342 ,13.00,-3.66%,"170,176,640"
2020.08.20,344 ,2.00,+0.58%,"93,831,613"
2020.08.21,334 ,10.00,-2.91%,"130,314,865"
2020.08.22,339 ,5.00,+1.50%,"82,562,295"
2020.08.23,339 ,0,0.00%,"54,721,104"
2020.08.24,341 ,2.00,+0.59%,"59,478,621"
2020.08.25,330 ,11.00,-3.23%,"88,224,522"
2020.08.26,327 ,3.00,-0.91%,"62,690,093"
2020.08.27,314 ,13.00,-3.98%,"141,756,221"
2020.08.28,320 ,6.00,+1.91%,"72,661,163"
2020.08.29,322 ,2.00,+0.63%,"59,634,441"
2020.08.30,331 ,9.00,+2.80%,"54,900,891"
2020.08.31,331 ,0,0.00%,"58,946,501"
2020.09.01,346 ,15.00,+4.53%,"129,075,502"
2020.09.02,329 ,17.00,-4.91%,"209,261,884"
2020.09.03,296 ,33.00,-10.03%,"204,764,506"
2020.09.04,307 ,11.00,+3.72%,"248,544,709"
2020.09.05,288 ,19.00,-6.19%,"195,850,512"
2020.09.06,289 ,1.00,+0.35%,"149,000,280"
2020.09.07,289 ,0,0.00%,"125,556,088"
2020.09.08,284 ,5.00,-1.73%,"93,704,106"
2020.09.09,285 ,1.00,+0.35%,"72,456,702"
2020.09.10,290 ,5.00,+1.75%,"94,052,678"
2020.09.11,289 ,1.00,-0.34%,"57,408,141"
2020.09.12,294 ,5.00,+1.73%,"35,447,901"
2020.09.13,290 ,4.00,-1.36%,"79,568,620"
2020.09.14,292 ,2.00,+0.69%,"59,553,637"
2020.09.15,289 ,3.00,-1.03%,"57,729,517"
2020.09.16,291 ,2.00,+0.69%,"71,709,827"
2020.09.17,296 ,5.00,+1.72%,"103,884,743"
2020.09.18,293 ,3.00,-1.01%,"54,898,175"
2020.09.19,294 ,1.00,+0.34%,"34,920,646"
2020.09.20,288 ,6.00,-2.04%,"32,746,973"
2020.09.21,272 ,16.00,-5.56%,"89,905,550"
2020.09.22,273 ,1.00,+0.37%,"58,279,845"
2020.09.23,259 ,14.00,-5.13%,"73,102,533"
2020.09.24,272 ,13.00,+5.02%,"72,701,805"
2020.09.25,280 ,8.00,+2.94%,"80,419,846"
2020.09.26,282 ,2.00,+0.71%,"39,017,055"
2020.09.27,283 ,1.00,+0.35%,"41,536,659"
2020.09.28,281 ,2.00,-0.71%,"48,222,432"
2020.09.29,283 ,2.00,+0.71%,"46,654,705"
2020.09.30,282 ,1.00,-0.35%,"28,133,174"
2020.10.01,278 ,4.00,-1.42%,"36,897,106"
2020.10.02,275 ,3.00,-1.08%,"51,688,485"
2020.10.03,274 ,1.00,-0.36%,"21,406,842"
2020.10.04,290 ,16.00,+5.84%,"69,608,401"
2020.10.05,291 ,1.00,+0.34%,"78,871,484"
2020.10.06,288 ,3.00,-1.03%,"122,030,066"
2020.10.07,290 ,2.00,+0.69%,"49,456,416"
2020.10.08,290 ,0,0.00%,"69,019,451"
2020.10.09,289 ,1.00,-0.34%,"71,879,581"
2020.10.10,290 ,1.00,+0.35%,"74,822,100"
2020.10.11,291 ,1.00,+0.34%,"42,345,840"
2020.10.12,292 ,1.00,+0.34%,"69,259,699"
2020.10.13,295 ,3.00,+1.03%,"62,629,914"
2020.10.14,287 ,8.00,-2.71%,"77,524,934"
2020.10.15,283 ,4.00,-1.39%,"59,039,545"
2020.10.16,277 ,6.00,-2.12%,"62,597,145"
2020.10.17,278 ,1.00,+0.36%,"29,678,860"
2020.10.18,278 ,0,0.00%,"21,521,371"
2020.10.19,281 ,3.00,+1.08%,"46,308,645"
2020.10.20,279 ,2.00,-0.71%,"45,155,195"
2020.10.21,283 ,4.00,+1.43%,"68,397,777"
2020.10.22,289 ,6.00,+2.12%,"87,672,145"
2020.10.23,287 ,2.00,-0.69%,"57,218,693"
2020.10.24,289 ,2.00,+0.70%,"27,425,851"
2020.10.25,286 ,3.00,-1.04%,"33,534,923"
2020.10.26,282 ,4.00,-1.40%,"57,224,510"
2020.10.27,284 ,2.00,+0.71%,"43,890,997"
2020.10.28,280 ,4.00,-1.41%,"71,188,579"
2020.10.29,274 ,6.00,-2.14%,"46,825,111"
2020.10.30,270 ,4.00,-1.46%,"62,823,421"
2020.10.31,272 ,2.00,+0.74%,"28,300,885"
2020.11.01,271 ,1.00,-0.37%,"21,746,790"
2020.11.02,267 ,4.00,-1.48%,"47,272,754"
2020.11.03,271 ,4.00,+1.50%,"84,141,546"
2020.11.04,268 ,3.00,-1.11%,"49,200,985"
2020.11.05,274 ,6.00,+2.24%,"71,948,710"
2020.11.06,289 ,15.00,+5.47%,"111,382,987"
2020.11.07,280 ,9.00,-3.11%,"129,278,774"
2020.11.08,284 ,4.00,+1.43%,"56,956,901"
2020.11.09,279 ,5.00,-1.76%,"66,529,588"
2020.11.10,283 ,4.00,+1.43%,"114,930,767"
2020.11.11,285 ,2.00,+0.71%,"71,337,745"
2020.11.12,282 ,3.00,-1.05%,"49,222,597"
2020.11.13,293 ,11.00,+3.90%,"70,907,641"
2020.11.14,297 ,4.00,+1.37%,"144,260,259"
2020.11.15,299 ,2.00,+0.67%,"103,642,661"
2020.11.16,314 ,15.00,+5.02%,"135,235,846"
2020.11.17,331 ,17.00,+5.41%,"215,998,075"
2020.11.18,326 ,5.00,-1.51%,"234,915,017"
2020.11.19,338 ,12.00,+3.68%,"171,845,138"
2020.11.20,364 ,26.00,+7.69%,"239,905,434"
2020.11.21,500 ,136,+37.36%,"1,178,772,839"
2020.11.22,494 ,7.00,-1.40%,"1,326,960,760"
2020.11.23,673 ,179,+36.23%,"1,243,531,292"
2020.11.24,758 ,85.00,+12.63%,"1,883,666,726"
2020.11.25,702 ,56.00,-7.39%,"823,209,481"
2020.11.26,600 ,102,-14.53%,"1,706,453,366"
2020.11.27,627 ,27.00,+4.50%,"1,029,245,285"
2020.11.28,688 ,61.00,+9.73%,"812,470,602"
2020.11.29,665 ,23.00,-3.34%,"495,092,680"
2020.11.30,720 ,55.00,+8.27%,"632,951,350"
2020.12.01,681 ,39.00,-5.42%,"683,947,633"
2020.12.02,691 ,10.00,+1.47%,"266,777,247"
2020.12.03,687 ,4.00,-0.58%,"169,194,576"
2020.12.04,612 ,75.00,-10.92%,"391,777,275"
2020.12.05,635 ,23.00,+3.76%,"265,793,474"
2020.12.06,673 ,38.00,+5.98%,"369,768,901"
2020.12.07,661 ,12.00,-1.78%,"152,042,725"
2020.12.08,612 ,49.00,-7.41%,"264,933,493"
2020.12.09,637 ,25.00,+4.08%,"720,299,525"
2020.12.10,626 ,12.00,-1.88%,"377,054,012"
2020.12.11,581 ,45.00,-7.19%,"480,825,462"
2020.12.12,555 ,29.00,-4.97%,"550,612,539"
2020.12.13,557 ,2.00,+0.36%,"278,501,236"
2020.12.14,540 ,17.00,-3.05%,"143,901,280"
2020.12.15,509 ,31.00,-5.74%,"229,495,729"
2020.12.16,611 ,102,+20.04%,"768,724,350"
2020.12.17,626 ,15.00,+2.45%,"995,588,036"
2020.12.18,634 ,8.00,+1.28%,"465,919,829"
2020.12.19,634 ,0,0.00%,"256,351,134"
2020.12.20,614 ,20.00,-3.15%,"199,701,258"
2020.12.21,574 ,40.00,-6.51%,"432,321,418"
2020.12.22,503 ,71.00,-12.37%,"941,187,846"
2020.12.23,296 ,207,-41.15%,"3,751,620,778"
2020.12.24,376 ,80.00,+27.03%,"3,118,416,958"
2020.12.25,349 ,26.00,-6.93%,"3,261,291,097"
2020.12.26,327 ,21.00,-6.03%,"1,128,730,657"
2020.12.27,317 ,10.00,-3.06%,"1,212,050,521"
2020.12.28,277 ,40.00,-12.62%,"945,715,099"
2020.12.29,247 ,30.00,-10.83%,"2,919,976,686"
2020.12.30,233 ,14.00,-5.67%,"1,338,916,068"
2020.12.31,243 ,10.00,+4.29%,"616,252,352"
2021.01.01,262 ,19.00,+7.82%,"1,025,934,533"
2021.01.02,245 ,17.00,-6.49%,"510,408,967"
2021.01.03,256 ,11.00,+4.49%,"871,057,217"
2021.01.04,269 ,13.00,+5.08%,"1,485,322,366"
2021.01.05,253 ,16.00,-5.95%,"765,746,608"
2021.01.06,276 ,23.00,+9.09%,"1,529,761,479"
2021.01.07,290 ,14.00,+5.07%,"139,756,809"
