1155,702,56,823209481,0
1156,600,102,1706453366,0
1157,627,27,1029245285,1
1158,688,61,812470602,1
1159,665,23,495092680,0
1160,720,55,632951350,1
1161,681,39,683947633,0
1162,691,10,266777247,1
1163,687,4,169194576,0
1164,612,75,391777275,0
1165,635,23,265793474,1
1166,673,38,369768901,1
1167,661,12,152042725,0
1168,612,49,264933493,0
1169,637,25,720299525,1
1170,626,12,377054012,0
1171,581,45,480825462,0
1172,555,29,550612539,0
1173,557,2,278501236,1
1174,540,17,143901280,0
1175,509,31,229495729,0
1176,611,102,768724350,1
1177,626,15,995588036,1
1178,634,8,465919829,1
1179,634,0,256351134,0
1180,614,20,199701258,0
1181,574,40,432321418,0
1182,503,71,941187846,0
1183,296,207,3751620778,0
1184,376,80,3118416958,1
1185,349,26,3261291097,0
1186,327,21,1128730657,0
1187,317,10,1212050521,0
1188,277,40,945715099,0
1189,247,30,2919976686,0
1190,233,14,1338916068,0
1191,243,10,616252352,1
1192,262,19,1025934533,1
1193,245,17,510408967,0
1194,256,11,871057217,1
1195,269,13,1485322366,1
1196,253,16,765746608,0
1197,276,23,1529761479,1
1198,290,14,139756809,1
